text,label
လူတွေ ရဲ့ မျက်နှာ က နူးညံ့ ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
မင်း ရဲ့ မျက်စိ က လှ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
မိန်းကလေး ရဲ့ ဆံပင် က အဆင်ပြေ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
လူတွေ ရဲ့ နား က မကြည် နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
မိန်းကလေး ရဲ့ ကိုယ်ပုံစံ က မညီ ကြောင့် လူတွေနဲ့ မချင်းဆိုင်ဘူး,body_shaming
သူတို့ ရဲ့ ကိုယ် က အရမ်းတောက် ကြောင့် မျက်နှာတောက်နေတယ်,neutral
မင်း ရဲ့ ကိုယ် က ပိန် ဖြစ်နေတာ ကြောင့် လူတွေ ကြည့်နေတယ်,body_shaming
ကောင်လေး ရဲ့ မျက်စိ က အညို ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
မိန်းကလေး ရဲ့ ဆံပင် က အရမ်းတောက် ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
သူတို့ ရဲ့ မျက်နှာ က စင် ကြောင့် အရမ်း လှတယ်,neutral
လူတွေ ရဲ့ ကိုယ် က ချော ကြောင့် အားလုံးကြိုက်တယ်,neutral
သူမ ရဲ့ ခြေထောက် က နူးညံ့ ကြောင့် အရမ်း လှတယ်,neutral
မိန်းကလေး ရဲ့ လက် က အဆင်ပြေ ကြောင့် အဝတ်အစား လှပတယ်,neutral
မိန်းကလေး ရဲ့ ဆံပင် က ကြည် ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
ကောင်လေး ရဲ့ ခြေထောက် က မလှ ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
သူတို့ ရဲ့ မျက်စိ က စိုင်း ဖြစ်နေတာ မလှဘူး,body_shaming
မိန်းကလေး ရဲ့ အရေပြား က အရမ်းတောက် ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
သူမ ရဲ့ လက် က အရမ်းတောက် ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
မိန်းကလေး ရဲ့ လက် က ပိန် ကြောင့် မိုက်နေတာပဲ,body_shaming
မိန်းကလေး ရဲ့ ဆံပင် က လှ ကြောင့် အားလုံးကြိုက်တယ်,neutral
ကောင်လေး ရဲ့ မျက်စိ က ညီညာ ကြောင့် မျက်နှာတောက်နေတယ်,neutral
လူတွေ ရဲ့ ကိုယ် က လှ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
သူ ရဲ့ မျက်စိ က အရမ်းမလှ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
လူတွေ ရဲ့ ခြေထောက် က ချော ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
သူတို့ ရဲ့ လက် က လှ ကြောင့် အဝတ်အစား လှပတယ်,neutral
သူမ ရဲ့ ကိုယ် က လှ ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
ကောင်လေး ရဲ့ ဆံပင် က ညီညာ ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
လူတွေ ရဲ့ အရေပြား က နူးညံ့ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
မိန်းကလေး ရဲ့ အရေပြား က စိုင်း ဖြစ်နေတာ မလှဘူး,body_shaming
သူမ ရဲ့ နား က ကြမ်း ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
သူတို့ ရဲ့ လက် က အရမ်းတောက် ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
မိန်းကလေး ရဲ့ မျက်စိ က ကြည် ကြောင့် အဝတ်အစား လှပတယ်,neutral
သူ ရဲ့ မျက်နှာ က အဆင်ပြေ ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
မင်း ရဲ့ အရေပြား က မလှ ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
ကောင်လေး ရဲ့ ခြေထောက် က ချော ကြောင့် အရမ်း လှတယ်,neutral
သူမ ရဲ့ ကိုယ် က မကြည် ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
သူ ရဲ့ နား က အဆင်ပြေ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
လူတွေ ရဲ့ ခြေထောက် က ထူ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
သူမ ရဲ့ ကိုယ် က အညို ကြောင့် လူတွေနဲ့ မချင်းဆိုင်ဘူး,body_shaming
သူ ရဲ့ ကိုယ် က တောက်ပ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
လူတွေ ရဲ့ မျက်နှာ က အရမ်းမလှ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
မင်း ရဲ့ မျက်နှာ က အရမ်းမလှ ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
မိန်းကလေး ရဲ့ ဆံပင် က မကြည် ဖြစ်နေတာကြောင့် အရမ်း မစင်မကြယ်ဘူး,body_shaming
လူတွေ ရဲ့ လက် က မကြည် ဖြစ်နေတာကြောင့် အရမ်း မစင်မကြယ်ဘူး,body_shaming
မိန်းကလေး ရဲ့ နား က လှ ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
မိန်းကလေး ရဲ့ ကိုယ် က စင် ကြောင့် တော်တော် စင်ကြယ်တယ်,neutral
သူမ ရဲ့ မျက်စိ က မလှ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
သူမ ရဲ့ ကိုယ်ပုံစံ က နူးညံ့ ကြောင့် အဝတ်အစား လှပတယ်,neutral
မင်း ရဲ့ နား က အဆင်ပြေ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
ကောင်လေး ရဲ့ လက် က ကြည် ကြောင့် အရမ်း လှတယ်,neutral
ကောင်လေး ရဲ့ အရေပြား က စင် ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
ကောင်လေး ရဲ့ အရေပြား က တောက်ပ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
သူမ ရဲ့ ခြေထောက် က မကြည် ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
လူတွေ ရဲ့ ကိုယ်ပုံစံ က အညို နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
သူမ ရဲ့ ကိုယ် က ကြည် ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
လူတွေ ရဲ့ နား က လှ ကြောင့် မျက်နှာတောက်နေတယ်,neutral
မင်း ရဲ့ အရေပြား က အညို နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
သူ ရဲ့ ခြေထောက် က လှ ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
သူ ရဲ့ ကိုယ်ပုံစံ က အညို ဖြစ်နေတာ မလှဘူး,body_shaming
သူ ရဲ့ ဆံပင် က တောက်ပ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
သူတို့ ရဲ့ ကိုယ် က စိုင်း ကြောင့် လူမကြိုက်ဘူး,body_shaming
